DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2009-2010 OVERALL GRADE,2009-2010 OVERALL SCORE,2009-2010 ENVIRONMENT CATEGORY SCORE,2009-2010 ENVIRONMENT GRADE,2009-2010 PERFORMANCE CATEGORY SCORE,2009-2010 PERFORMANCE GRADE,2009-2010 PROGRESS CATEGORY SCORE,2009-2010 PROGRESS GRADE,2009-2010 ADDITIONAL CREDIT,2008-09 PROGRESS REPORT GRADE
19K683,19,"THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS, WRITERS AND PERFORMERS",Janice Ross,HS,High School,2.46,,,,,,,,,,
20K030,20,I.S. 30 Mary White Ovington,Danielle Dimango-Maringo,EMS,Middle,3.1,A,70,8.3,B,12.5,B,42.2,A,7,A
20K048,20,P.S. 048 Mapleton,Diane Picucci,EMS,Elementary,36.11,B,52.5,7.6,B,10.2,B,28.9,B,5.8,A
20K062,20,J.H.S. 062 Ditmas,Barry Kevorkian,EMS,Middle,2.54,A,66,9.9,A,8,C,42.3,A,5.8,A
20K069,20,P.S. 69 Vincent D. Grippo School,Jaynemarie Capetanakis,EMS,Elementary,37.32,A,75.6,12.3,A,8.5,C,46.8,A,8,A
20K102,20,P.S. 102 The Bayview,Ms. Theresa Dovi,EMS,Elementary,33.23,B,45.9,8.1,B,10.4,B,25.1,B,2.3,A
20K104,20,P.S./I.S. 104 The Fort Hamilton School,Ms. Marie Dibella,EMS,K-8,26.87,A,57.8,9.6,A,10.1,C,31.6,B,6.5,B
20K105,20,P.S. 105 The Blythebourne,Johanna Castronovo,EMS,Elementary,34.11,A,69.6,11.3,A,13.9,B,39.9,A,4.5,A
20K112,20,P.S. 112 Lefferts Park,Louise Verdemare (Alfano),EMS,Elementary,31.71,B,53.7,9.6,A,8.5,C,34.1,B,1.5,A
20K127,20,P.S. 127 Mckinley Park,Pauline Frank,EMS,Elementary,35.55,D,25.8,7.6,B,5.5,D,11.9,D,0.8,B
20K160,20,P.S. 160 William T. Sampson,Margaret Russo,EMS,Elementary,39.57,B,44.8,9.7,A,8.1,C,25.2,B,1.8,A
20K163,20,P.S. 163 Bath Beach,Maryann Wasmuth,EMS,Elementary,35.78,A,65.6,9.5,A,9.4,C,44.4,A,2.3,A
20K164,20,P.S. 164 Caesar Rodney,Margaret Choy-Shan,EMS,Elementary,55.23,A,85.9,13.1,A,13.9,B,47.4,A,11.5,A
20K170,20,Ralph A. Fabrizio School,Zhen (Tony) Wu,EMS,Elementary,35.87,B,53.6,8.2,B,8.9,C,33.7,B,2.8,A
20K176,20,P.S. 176 Ovington,Elizabeth Culkin,EMS,Elementary,31.47,A,63.1,9.5,A,11.1,B,39,A,3.5,A
20K179,20,P.S. 179 Kensington,Valerie Joseph,EMS,Elementary,44.57,C,38.8,6.9,B,3.4,D,26.2,B,2.3,A
20K180,20,The SEEALL Academy,Gary Williams,EMS,K-8,30.55,B,46.1,9.9,A,5.5,D,27.4,B,3.3,A
20K185,20,P.S. 185 Walter Kassenbrock,Kenneth Llinas,EMS,Elementary,21.11,C,40.2,8.1,B,7.1,C,24.5,B,0.5,A
20K186,20,P.S. 186 Dr. Irving A Gladstone,Bayan (Ebeid) Cadotte,EMS,Elementary,32.66,B,54.3,6.6,B,7.4,C,35.5,A,4.8,A
20K187,20,I.S. 187,Justin Berman,EMS,Middle,3.95,A,84.9,11.8,A,20.9,A,52.2,A,0,A
20K192,20,P.S. 192 - The Magnet School for Math and Science Inquiry,Liset Isaac,EMS,K-8,53.11,A,74,8.3,B,3.5,D,52.2,A,10,A
20K200,20,P.S. 200 Benson School,Javier Muniz,EMS,Elementary,29.01,B,48.3,3.6,D,6.3,C,34.4,B,4,A
20K201,20,J.H.S. 201 The Dyker Heights,Ms. Madeleine Brennan,EMS,Middle,3.27,A,63.7,8.1,B,11.5,B,36.1,B,8,A
20K204,20,P.S. 204 Vince Lombardi,Mrs. Marie Reilly,EMS,Elementary,26.4,A,58.7,11.3,A,9.2,C,36.7,A,1.5,A
20K205,20,P.S. 205 Clarion,Beth Grater,EMS,Elementary,39.46,B,57.4,6.2,B,7.7,C,34.7,B,8.8,A
20K220,20,J.H.S. 220 John J. Pershing,Loretta Witek,EMS,Middle,2.8,B,50.4,6.8,B,6.4,D,37.2,A,0,B
20K223,20,J.H.S. 223 The Montauk,Andrew Frank,EMS,Middle,2.62,B,60.3,8.3,B,9.3,C,38.2,A,4.5,A
20K227,20,J.H.S. 227 Edward B. Shallow,Brenda D. Champion,EMS,Middle,2.9,B,54,5,C,8.2,C,35.8,B,5,A
20K229,20,P.S. 229 Dyker,Mr. James J. Harrigan,EMS,Elementary,20.71,B,52.7,7.9,B,11.1,B,32.7,B,1,A
20K247,20,P.S. 247 Brooklyn,Christopher E. Ogno,EMS,Elementary,30.07,A,81.4,8.4,B,14.5,B,48.2,A,10.3,A
20K259,20,J.H.S. 259 William Mckinley,Janice Geary,EMS,Middle,3.12,A,74.7,11.5,A,10.7,B,42.2,A,10.3,A
20K445,20,New Utrecht High School,Maureen Goldfarb,HS,High School,2.35,B,68.5,9.9,B,16.2,B,34.9,B,7.5,B
20K485,20,High School of Telecommunication Arts and Technology,Philip Weinberg,HS,High School,2.58,A,77.4,11.6,A,19.9,A,39.9,B,6,A
20K490,20,Fort Hamilton High School,Jo Ann Chester,HS,High School,2.59,B,69.5,11,A,13.2,C,36.3,B,9,B
20K503,20,PS 503: The School of Discovery,Bernadette Fitzgerald,EMS,Elementary,58.81,B,45.2,10.4,A,4.6,D,29.4,B,0.8,A
20K505,20,Franklin Delano Roosevelt High School,Geraldine Maione,HS,High School,2.29,B,64.9,9.8,B,12,C,37.1,B,6,B
20K506,20,P.S. 506: The School of Journalism & Technology,Elizabeth Waters,EMS,Elementary,54.32,B,48.3,10.1,A,4.7,D,30,B,3.5,A
20K609,20,Urban Assembly School for Criminal Justice,Mariela Graham,EMS,Middle,2.92,B,45.5,6.8,B,6.5,C,31.4,B,0.8,A
20K658,20,Franklin Delano Roosevelt YABC,Michael Ragucci,YABC,YABC,,A,74.8,9.3,B,17.4,B,40.6,B,7.5,
21K090,21,P.S. 90 Edna Cohen School,Greta Hawkins,EMS,Elementary,54.97,B,49.3,7.9,B,4.6,D,34.3,B,2.5,A
21K095,21,P.S. 095 The Gravesend,Carolyn Telesmanich,EMS,K-8,40.01,C,35.5,4.1,D,2.4,F,26.5,B,2.5,B
21K096,21,I.S. 096 Seth Low,Denise Sandra Levinsky,EMS,Middle,2.83,B,46.5,4.7,C,7.9,C,31.4,B,2.5,A
21K097,21,P.S. 97 The Highlawn,Kristine Mustillo,EMS,Elementary,29.88,A,61.8,10.4,A,7.4,C,36.7,A,7.3,A
21K098,21,I.S. 98 Bay Academy,Maria Timo,EMS,Middle,3.64,A,62.8,7.4,B,14.4,B,38,A,3,B
21K099,21,P.S. 099 Isaac Asimov,Gregory Pirraglia,EMS,K-8,40.92,A,66.9,9.2,A,9.9,C,40,A,7.8,A
21K100,21,P.S. 100 The Coney Island School,Katherine A. Moloney,EMS,Elementary,29.67,B,53.5,8.5,B,11.7,B,30.3,B,3,A
21K101,21,P.S. 101 The Verrazano,Gregg Korrol,EMS,Elementary,29.5,B,57.4,11.3,A,11.7,B,32.6,B,1.8,A
21K121,21,P.S. 121 Nelson A. Rockefeller,Lillian Catalano,EMS,K-8,45.12,A,59.8,11.7,A,9.9,C,31.7,B,6.5,A
21K128,21,P.S. 128 Bensonhurst,Marcia Robins,EMS,Elementary,35.29,B,54.7,10.9,A,0.8,F,38.5,A,4.5,B
21K153,21,P.S. 153 Homecrest,Carl Santamaria,EMS,Elementary,38.36,B,50.9,6.7,B,7.7,C,30.2,B,6.3,A
21K177,21,P.S. 177 The Marlboro,Shoshana Singer,EMS,Elementary,37.55,A,62.1,7.8,B,12.6,B,37.4,A,4.3,A
21K188,21,P.S. 188 Michael E. Berdy,Frederick M. Tudda,EMS,Elementary,54.89,C,33.3,9.1,A,3.7,D,19.5,C,1,A
21K199,21,P.S. 199 Frederick Wachtel,Rosalia Bacarella,EMS,Elementary,34.33,B,56.6,7.2,B,11.1,B,35.8,A,2.5,B
21K209,21,P.S. 209 Margaret Mead,Frances Locurcio,EMS,K-8,33.97,C,41,6.9,B,6.1,C,23.2,C,4.8,A
21K212,21,P.S. 212 Lady Deborah Moody,Josephine Marsella,EMS,Elementary,43.14,B,57.7,9.8,A,8.4,C,34.7,B,4.8,A
21K215,21,P.S. 215 Morris H. Weiss,Antonella Bove,EMS,Elementary,29.64,C,37.9,7.2,B,7.4,C,20.8,C,2.5,A
21K216,21,P.S. 216 Arturo Toscanini,Celia Kaplinsky,EMS,Elementary,32.81,B,55,8.6,B,10.4,B,35.5,A,0.5,A
21K225,21,P.S. K225 - The Eileen E. Zaglin,Joseph Montebello,EMS,K-8,40.3,A,62,8.1,B,6.6,C,38,A,9.3,A
21K226,21,P.S. 226 Alfred De B.Mason,Sherry Tannenbaum,EMS,K-8,41.22,A,70.8,9.8,A,11.3,B,41.7,A,8,A
21K228,21,I.S. 228 David A. Boody,Dominick D'angelo,EMS,Middle,3.06,C,40.4,4.7,C,7.9,C,25.3,C,2.5,A
21K238,21,P.S. 238 Anne Sullivan,Harla Joy Musoff-Weiss,EMS,K-8,51.64,B,44.7,10.4,A,5.8,D,26.5,B,2,A
21K239,21,Mark Twain I.S. 239 for the Gifted & Talented,Carol Moore,EMS,Middle,3.82,A,71.7,10,A,17.5,A,38.9,A,5.3,A
21K253,21,P.S. 253,Lisa Speroni,EMS,Elementary,47.23,A,60.8,11.2,A,9,C,32.6,B,8,A
21K281,21,I.S. 281 Joseph B Cavallaro,Stephen Rosenblum,EMS,Middle,3.02,B,54.4,6.8,B,9.5,C,31.8,B,6.3,A
21K288,21,P.S. 288 The Shirley Tanyhill,Joelene-Lynette Kinard,EMS,K-8,62.28,A,57.1,5,C,4.1,D,40,A,8,A
21K303,21,I.S. 303 Herbert S. Eisenberg,Mr. Gary Ingrassia,EMS,Middle,2.94,B,55.7,8.6,B,12.6,B,28.5,B,6,A
21K329,21,P.S. 329 Surfside,Selema Dawson,EMS,Elementary,60.76,C,37.5,9.7,A,6,C,20,C,1.8,A
21K337,21,International High School at Lafayette,Michael F. Soet,HS,High School,2.05,C,48.2,11.2,A,5.9,F,31.1,C,0,A
21K344,21,Rachel Carson High School for Coastal Studies,Edward Wilensky,HS,High School,2.57,B,59.1,5.3,F,14,C,33.8,C,6,B
21K348,21,High School of Sports Management,Robin Pitts,HS,High School,2.36,B,67.8,9,B,18.2,A,37.6,B,3,A
21K400,21,Lafayette High School,Jacqueline Boswell,HS,High School,,,,,,,,,,,
21K410,21,Abraham Lincoln High School,Ari Hoogenboom,HS,High School,2.53,C,50.8,7.8,C,8.7,F,31.3,C,3,B
21K411,21,Abraham Lincoln YABC,Neal Reich,YABC,YABC,,B,62.6,9,B,17.1,B,32,B,4.5,
21K468,21,Kingsborough Early College School,Connie Hamilton,HS,High School,3.03,,,,,,,,,,
21K468,21,Kingsborough Early College School,Connie Hamilton,EMS,Middle,2.99,B,52.7,8.8,B,9,C,32.4,B,2.5,A
21K525,21,Edward R. Murrow High School,Anthony R. Lodico,HS,High School,2.75,A,70.1,9.8,B,17,B,34.3,C,9,B
21K540,21,John Dewey High School,Barry Fried,HS,High School,2.65,C,55.5,5.7,F,10,D,32.3,C,7.5,C
21K559,21,Life Academy High School for Film and Music,Kaia Mashariki,HS,High School,2.41,,,,,,,,,,
21K572,21,Expeditionary Learning School for Community Leaders,Sarah Weeks,HS,High School,2.27,,,,,,,,,,
21K620,21,William E. Grady Career and Technical Education High School,Carlston Gray,HS,High School,2.02,D,46,6.3,D,12.3,C,27.4,D,0,C
21K690,21,Brooklyn Studio Secondary School,Martin Fiasconaro,HS,High School,2.5,A,70.4,8.6,C,17,B,34.3,C,10.5,B
21K690,21,Brooklyn Studio Secondary School,Martin Fiasconaro,EMS,Middle,2.95,A,70.2,6.7,B,16.3,A,39.2,A,8,A
21K728,21,Liberation Diploma Plus,April Leong,HST,High School Transfer,2.32,A,85,11.7,A,24.8,A,42.5,A,6,A
22K014,22,J.H.S. 014 Shell Bank,Anne Tully,EMS,Middle,2.42,C,42,6.9,B,6.7,C,26.1,B,2.3,A
22K052,22,P.S. 052 Sheepshead Bay,Ilene Altschul,EMS,Elementary,37.3,B,43.6,7.4,B,5.1,D,25.8,B,5.3,A
22K078,22,J.H.S. 078 Roy H. Mann,Phyllis Marino,EMS,Middle,2.84,C,42,6,C,7.5,C,24,C,4.5,A
22K109,22,P.S. 109,Denise Talley,EMS,K-8,59.99,B,46.8,6.7,B,4.6,D,31,B,4.5,A
22K119,22,P.S. 119 Amersfort,Lisa Fernandez,EMS,Elementary,48.56,B,52.6,12.7,A,7.2,C,31.7,B,1,A
22K134,22,P.S. K134,Debra Ramsaran,EMS,Elementary,52.2,A,64.8,9.4,A,17.4,A,36,A,2,A
22K139,22,P.S. 139 Alexine A. Fenty,Mary Mcdonald,EMS,Elementary,51.56,C,22.5,6.2,B,3.7,D,12.6,D,0,A
22K152,22,School of Science & Technology,Dr. Rhonda D. Farkas,EMS,Elementary,53.19,C,35.8,10.6,A,7.1,C,16.6,D,1.5,A
22K193,22,P.S. 193 Gil Hodges,Frank A. Cimino,EMS,Elementary,44.35,B,51.8,8.8,A,12.9,B,28.6,B,1.5,A
22K194,22,P.S. 194 Raoul Wallenberg,Mary Zissler-Lynch,EMS,Elementary,55.35,C,37,8.2,B,6.4,C,20.4,C,2,A
22K195,22,P.S. 195 Manhattan Beach,Arthur Forman,EMS,Elementary,11.09,A,67.8,8.6,B,12.9,B,44.3,A,2,A
22K197,22,P.S. 197 Brooklyn,Rosemarie Barbiere Nicoletti,EMS,Elementary,41.82,A,68.6,9.8,A,6.8,C,44.2,A,7.8,A
22K198,22,P.S. 198 Brooklyn,Joy-Ann Morgan,EMS,Elementary,52.47,C,29.2,5.4,C,1.9,D,20.4,C,1.5,A
22K203,22,P.S. 203 Floyd Bennett,Lisa Esposito,EMS,Elementary,55.65,C,35.2,7.3,B,5.1,D,21.5,C,1.3,A
22K206,22,P.S. 206 Joseph F Lamb,Deirdre Keyes,EMS,K-8,27.19,A,66.1,6.1,B,13.6,B,39.6,A,6.8,A
22K207,22,P.S. 207 Elizabeth G. Leary,Mary Bosco,EMS,K-8,28.01,C,40.4,8.7,A,9,C,19.4,C,3.3,A
22K217,22,P.S. 217 Colonel David Marcus School,Franca Conti,EMS,Elementary,41.41,B,49.5,9.4,A,8.7,C,28.6,B,2.8,A
22K222,22,P.S. 222 Katherine R. Snyder,Louise Blake,EMS,Elementary,28.68,A,77.6,10.2,A,16.7,A,43.7,A,7,A
22K234,22,J.H.S. 234 Arthur W. Cunningham,Susan Schaeffer,EMS,Middle,3.49,B,54.2,8.4,B,9.8,C,29.7,B,6.3,A
22K236,22,P.S. 236 Mill Basin,Mary Barton,EMS,Elementary,22.73,B,44.3,9.6,A,9.8,C,20.6,C,4.3,B
22K240,22,Andries Hudde,Elena S. O'sullivan,EMS,Middle,3,B,43.3,3.9,D,5.5,D,27.9,B,6,A
22K245,22,P.S. 245,Pat Kannengieser,EMS,Elementary,58.77,A,61.3,11.7,A,8.7,C,39.4,A,1.5,A
22K251,22,P.S. 251 Paerdegat,Steven Boyer,EMS,Elementary,56.06,C,38.7,5.7,C,4.7,D,26.3,B,2,A
22K254,22,P.S. 254 Dag Hammarskjold,Linda Alhonote,EMS,Elementary,30.26,A,59.3,8.7,A,16.7,A,33.1,B,0.8,A
22K255,22,P.S. 255 Barbara Reing School,Linda L. Singer,EMS,Elementary,33.7,A,75.8,11,A,13.3,B,43,A,8.5,A
22K269,22,P.S. 269 Nostrand,Phyllis Corbin,EMS,Elementary,60.09,C,29.8,9.4,A,4.3,D,15.6,D,0.5,A
22K277,22,P.S. 277 Gerritsen Beach,Jeanne M. Fish,EMS,Elementary,18.87,A,58.5,9.6,A,10.5,B,34.6,B,3.8,B
22K278,22,J.H.S. 278 Marine Park,Debra Garofalo,EMS,Middle,3.01,D,24.8,9.5,A,3.2,F,11.1,D,1,B
22K312,22,P.S. 312 Bergen Beach,Linda Beal Benigno,EMS,Elementary,29.61,C,36.1,10.1,A,11.2,B,13,D,1.8,A
22K315,22,P.S. K315,Beverly Ffolkes-Bryant,EMS,Elementary,54.18,B,53.2,9.7,A,8.5,C,31.2,B,3.8,A
22K361,22,P.S. 361 East Flatbush Early Childhood School,Dianne S. Martin,EC,K-2,56.47,C,23.3,5.5,B,3.8,F,8,C,6,
22K381,22,I. S. 381,Mary Harrington,EMS,Middle,3.07,C,33.8,6.8,B,5.2,D,20.8,C,1,B
22K405,22,Midwood High School,David Cohen,HS,High School,3.16,B,65.8,7.5,C,17.4,B,31.9,C,9,B
22K425,22,James Madison High School,Joseph A. Gogliormella,HS,High School,2.72,B,59.6,10.9,A,12,C,30.7,C,6,B
22K495,22,Sheepshead Bay High School,Reesa Levy,HS,High School,2.21,C,57.2,8.2,C,12,C,34,C,3,C
22K535,22,Leon M. Goldstein High School for the Sciences,Joseph Zaza,HS,High School,3.54,B,64.5,7.5,C,14.5,B,42.5,A,0,A
22K555,22,Brooklyn College Academy,Nicholas Mazzarella,HS,High School,3.27,A,74.2,12.5,A,17.2,B,44.5,A,0,A
22K555,22,Brooklyn College Academy,Nicholas Mazzarella,EMS,Middle,3.47,B,58,14,A,5.6,D,38.4,A,0,B
23K041,23,P.S. 041 Francis White,Theresa Siegel,EMS,K-8,61.7,C,40.9,2.6,F,3.2,D,32.1,B,3,A
23K073,23,P.S. 073 Thomas S. Boyland,Joelle Mcken,EMS,K-8,61.77,C,34.2,6.3,B,3.5,D,22.9,C,1.5,B
23K137,23,P.S./I.S. 137 Rachel Jean Mitchell,Loria Tucker,EMS,K-8,62.63,D,26.6,3.5,D,4.5,D,16.8,D,1.8,B
23K150,23,P.S. 150 Christopher,Sharon Wallace,EMS,K-8,66.85,C,28.4,3.4,D,3,D,18.5,C,3.5,A
23K155,23,P.S./ I.S. 155 Nicholas Herkimer,Nelly Cortes,EMS,K-8,65.59,B,45.9,8.6,A,6.9,C,28.6,B,1.8,A
23K156,23,P.S. 156 Waverly,Beverly Logan,EMS,Elementary,56.4,C,25.4,8,B,2.9,D,14.5,D,0,A
23K165,23,P.S. 165 Ida Posner,Fran Ellers,EMS,K-8,57.83,C,37.2,5.6,C,0.8,F,29.3,B,1.5,B
23K178,23,P.S. 178 Saint Clair Mckelway,Joseph Frantz Henry,EMS,K-8,62.56,B,46,8.3,B,9.6,C,23.3,C,4.8,A
23K184,23,P.S. 184 Newport,Maryanne Devivio,EMS,K-8,61.84,C,35.9,3.6,D,4.4,D,26.4,B,1.5,B
23K284,23,P.S. 284 Lew Wallace,Shenean Lindsay,EMS,K-8,62.67,C,38,7.8,B,4,D,23.2,C,3,A
23K298,23,P.S. 298 Dr. Betty Shabazz,Antoinette Martin,EMS,K-8,62.86,C,21.8,1.4,F,1.4,F,18,C,1,A
23K323,23,P.S./I.S. 323,Linda Harris,EMS,K-8,59.29,B,46,9.9,A,3.6,D,29.7,B,2.8,A
23K327,23,P.S. 327 Dr. Rose B. English,Stephen Appea,EMS,K-8,57.98,C,27.5,3.2,D,4.1,D,17.7,C,2.5,A
23K332,23,P.S. 332 Charles H. Houston,Deborah Pierce,EMS,K-8,61.43,F,11.7,3,D,1.8,F,6.9,F,0,C
23K392,23,I.S. 392,Shirley Wheeler,EMS,Middle,3.66,B,50.9,7.7,B,14,B,29.2,B,0,A
23K493,23,Brooklyn Collegiate: A College Board School,Amote Sias,HS,High School,2.25,C,53.7,9.4,B,15.1,B,29.2,C,0,B
23K493,23,Brooklyn Collegiate: A College Board School,Amote Sias,EMS,Middle,3.12,D,4.4,4.4,D,0,F,0,F,0,B
23K514,23,Frederick Douglass Academy VII High School,Tamika Matheson,HS,High School,2.38,B,63.9,8.8,B,18,A,37.1,B,0,B
23K518,23,Kappa V,Dellie Edwards,EMS,Middle,2.63,C,36.4,7.3,B,7.4,C,19.9,C,1.8,A
23K522,23,Mott Hall IV,Lajuan White,EMS,Middle,3.23,C,11.1,6.2,C,0,F,4.9,F,0,A
23K631,23,General D. Chappie James Elementary School of Science,Margaret V. Mcauley,EMS,Elementary,61.89,D,24.5,3.6,D,2.6,D,18.3,C,0,
23K634,23,General D. Chappie James Middle School of Science,Willis Perry,EMS,Middle,2.24,D,28.3,6,C,2.9,F,17.1,D,2.3,
23K643,23,Brooklyn Democracy Academy,Thomas Mckenna,HST,High School Transfer,2.23,A,69,12.6,A,13.3,C,43.1,A,0,
23K644,23,Eagle Academy for Young Men II,Rashad Meade,EMS,Middle,2.68,A,65.9,11.9,A,7.9,C,41.1,A,5,
23K645,23,EBC/ENY High School for Public Safety & Law,Beverly Faison,HS,High School,,,,,,,,,,,
23K646,23,Aspirations Diploma Plus High School,Matt Molloy,HST,High School Transfer,2.21,F,32,4.7,F,2.7,F,24.6,D,0,
23K647,23,Metropolitan Diploma Plus High School,Meri Yallowitz,HST,High School Transfer,2.24,C,54.2,9.6,B,18.8,A,25.8,D,0,
23K697,23,Teachers Preparatory High School,Dr Michael Alcoff,HS,High School,2.36,A,76.9,10.3,B,18.5,A,45.1,A,3,A
23K697,23,Teachers Preparatory High School,Dr Michael Alcoff,EMS,Middle,3.2,C,35.5,6.2,C,3.7,D,24.8,C,0.8,A
24Q005,24,I.S. 5 - The Walter Crowley Intermediate School,Michael Dantona,EMS,Middle,2.96,A,65.4,8.9,B,11.1,B,39.1,A,6.3,A
24Q007,24,P.S. 007 Louis F. Simeone,Sara Tucci,EC,K-3,43.95,B,38.9,8,B,9.4,B,14,B,7.5,
24Q012,24,P.S. 012 James B. Colgate,Patricia Perry,EMS,Elementary,41.84,A,65,11.4,A,11.8,B,36.5,A,5.3,A
24Q013,24,P.S. 013 Clement C. Moore,Dr. Yvonne Angelastro,EMS,Elementary,44.49,B,48.7,9.2,A,10.6,B,28.9,B,0,A
24Q014,24,P.S. 014 Fairview,Rosemary Sklar,EMS,Elementary,56.04,A,68.8,10.2,A,9.3,C,39.5,A,9.8,A
24Q016,24,P.S. Q016,Elaine Iodice,EMS,Elementary,56.98,B,57.7,12.6,A,13.3,B,28.3,B,3.5,A
24Q019,24,P.S. 019 Marino Jeantet,Genie Calibar,EMS,Elementary,59.2,B,54.8,8.6,B,10.6,B,33.6,B,2,A
24Q028,24,P.S. 28 - The Thomas Emanuel Early Childhood Center,Elizabeth Lutkowski,EC,K-2,62.35,A,62.9,15,A,16,A,22.9,A,9,
24Q049,24,P.S. 049 Dorothy Bonawit Kole,Anthony Lombardi,EMS,Elementary,22.9,C,40.2,5.8,C,8,C,25.1,B,1.3,A
24Q058,24,P.S. 58 - School of Heroes,Adelina V. Tripoli,EMS,Elementary,32.68,A,58.9,6.3,B,11.7,B,36.6,A,4.3,A
24Q061,24,I.S. 061 Leonardo Da Vinci,Joseph J Lisa,EMS,Middle,2.8,B,53.9,7.9,B,5.8,D,37.4,A,2.8,A
24Q068,24,P.S. 068 Cambridge,Anne Marie Snadecky-Scalfaro,EMS,Elementary,54.43,B,55.6,7.6,B,8.8,C,32.9,B,6.3,A
24Q071,24,P.S. 071 Forest,Walkydia Olivella,EMS,Elementary,37.4,C,36,2.1,F,2,D,27.4,B,4.5,A
24Q073,24,I.S. 73 - The Frank Sansivieri Intermediate School,Camillo Turriciano,EMS,Middle,2.98,A,64.5,4.5,C,12,B,37.5,A,10.5,A
24Q077,24,I.S. 077,Joseph Miller,EMS,Middle,2.74,B,46.9,7.1,B,9.6,C,26.2,B,4,A
24Q081,24,P.S. 81Q Jean Paul Richter,Genevieve Ventura,EMS,Elementary,55.46,A,62.4,10.1,A,7.9,C,34.4,B,10,A
24Q087,24,P.S. 087 Middle Village,Caryn Michaeli,EMS,K-8,40.04,A,57.5,11.9,A,3.7,D,34.4,A,7.5,A
24Q088,24,P.S. 088 Seneca,David Bishop,EMS,Elementary,41.72,C,35.1,6.9,B,3.5,D,23.9,C,0.8,A
24Q089,24,P.S. 089 Elmhurst,Casper Cacioppo,EMS,Elementary,57.28,A,64.8,9.4,A,11.2,B,41.9,A,2.3,A
24Q091,24,P.S. 091 Richard Arkwright,Victoria Catalano,EMS,Elementary,41.4,B,45.7,5.8,C,5.3,D,29.1,B,5.5,A
24Q093,24,I.S. 093 Ridgewood,Edward Santos,EMS,Middle,2.83,B,59.9,5.5,C,10.8,B,38.6,A,5,A
24Q102,24,P.S. 102 Bayview,Anthony Pisacano,EMS,K-8,36.06,A,60.4,11.6,A,9.8,C,33.2,B,5.8,A
24Q113,24,P.S. 113 Isaac Chauncey,Anthony Pranzo,EMS,Elementary,30.2,A,61.3,10.5,A,14.6,A,33.2,B,3,A
24Q119,24,I.S. 119 The Glendale,Dr. Jeanne Fagan,EMS,Middle,3.22,C,26.1,3.3,D,8.4,C,12.4,D,2,A
24Q125,24,I.S. 125 Thom J. McCann Woodside,Judy Mittler,EMS,Middle,3.1,B,55.6,8.6,B,9.3,C,32.2,B,5.5,A
24Q128,24,P.S. 128 Juniper Valley,John Lavelle,EMS,Elementary,15.88,A,62,11.3,A,12.3,B,36.6,A,1.8,A
24Q143,24,P.S. 143 Louis Armstrong,Sheila Gorski,EMS,Elementary,61.92,C,34.6,8.1,B,11.1,B,14.9,D,0.5,A
24Q153,24,P.S. 153 Maspeth Elem,Susan Bauer,EMS,Elementary,35.75,A,58.8,7.6,B,6.5,C,37.4,A,7.3,A
24Q199,24,P.S. 199 Maurice A. Fitzgerald,Anthony Inzerillo,EMS,Elementary,47.79,B,52.2,9.1,A,7.1,C,33.7,B,2.3,A
24Q229,24,P.S. 229 Emanuel Kaplan,Dr. Sibylle Ajwani,EMS,Elementary,34.02,A,76.8,9.4,A,10.4,B,47.5,A,9.5,A
24Q239,24,P.S. 239,Robin Connolly,EMS,Elementary,57.61,B,51.8,10.2,A,6.3,C,33.8,B,1.5,A
24Q264,24,Academy of Finance and Enterprise,Gilberto Vega,HS,High School,2.82,A,92.4,9.3,B,20.9,A,53.2,A,9,A
24Q267,24,High School of Applied Communication,Daniel Korb,HS,High School,2.46,A,78.1,10.5,A,20.6,A,42.5,A,4.5,A
24Q293,24,Civic Leadership Academy,Phuong Nguyen,HS,High School,2.64,,,,,,,,,,
24Q296,24,Pan American International High School,Marcella Barros,HS,High School,2.4,,,,,,,,,,
24Q299,24,Bard High School Early College II,Valeri Thomson,HS,High School,3.7,A,76.6,12.1,A,17.8,A,46.7,A,0,
24Q455,24,Newtown High School,John Ficalora,HS,High School,2.35,C,53.7,8.6,C,11.2,D,30.9,C,3,C
24Q457,24,HS Arts & Business YABC,Jimmy Liu,YABC,YABC,,D,35,7.5,C,7,F,16,F,4.5,
24Q485,24,Grover Cleveland High School,Dominick Scarola,HS,High School,2.38,B,60,8.7,B,10.6,D,36.2,B,4.5,C
24Q520,24,Middle College High School at LaGuardia Community College,Linda Siegmund,HS,High School,2.58,B,65.2,10.1,B,18,A,34.1,C,3,B
24Q530,24,International High School at LaGuardia Community College,Lee Pan,HS,High School,2.63,A,76.1,14.1,A,14.2,C,41.8,B,6,A
24Q550,24,High School for Arts and Business,Ana R. Zambrano-Burakov,HS,High School,2.52,A,86.9,10.7,A,15.1,B,50.6,A,10.5,A
24Q560,24,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",Bruce Noble,HS,High School,2.65,C,51.5,7.5,C,8.2,F,32.8,C,3,B
24Q560,24,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",Bruce Noble,EMS,Middle,3.72,A,62.5,7.1,B,16.3,A,39.1,A,0,B
