DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2010-2011 OVERALL GRADE,2010-2011 OVERALL SCORE,2010-2011 ENVIRONMENT CATEGORY SCORE,2010-2011 ENVIRONMENT GRADE,2010-2011 PERFORMANCE CATEGORY SCORE,2010-2011 PERFORMANCE GRADE,2010-2011 PROGRESS CATEGORY SCORE,2010-2011 PROGRESS GRADE,2010-2011 ADDITIONAL CREDIT,2009-10 PROGRESS REPORT GRADE
27Q309,27,Academy of Medical Technology: A College Board Sch,Jose Merced,EMS,Middle,2.51,B ,42.2,7.5,B ,6.9,C ,25.2,B ,2.5,D
27Q317,27,WATERSIDE CHILDREN'S STUDIO SCHOOL,Dana Gerendasi,EMS,Elementary,54.86,A ,67.9,11.1,A ,6.4,C ,46.4,A ,4,
27Q318,27,WATERSIDE SCHOOL FOR LEADERSHIP,Linda Munro,EMS,Middle,2.13,B ,53.4,10.3,A ,8.9,C ,30.2,B ,4,
27Q319,27,VILLAGE ACADEMY,Doris Lee,EMS,Middle,2.08,B ,53.1,14.4,A ,7.4,C ,28.8,B ,2.5,
27Q323,27,Scholars' Academy,Brian O'Connell,EMS,Middle,3.95,A ,59.6,10.2,A ,20.5,A ,28.9,B ,0,A
27Q333,27,Goldie Maple Academy,Angela Logan,EMS,K-8,56.36,A ,66.3,14.7,A ,12.9,B ,36.2,A ,2.5,C
28Q008,28,J.H.S. 008 Richard S. Grossley,Angela Green,EMS,Middle,2.11,C ,32.7,4.3,C ,7.1,C ,20.3,C ,1,C
28Q030,28,P.S. 030 Queens,Dwayne Crowder,EMS,Elementary,56.3,,,,,,,,,,D
28Q040,28,P.S. 040 Samuel Huntington,Alison Branker,EMS,Elementary,59.62,B ,47.5,8.5,A ,6.2,C ,30.7,B ,2,D
28Q048,28,P.S. 048 William Wordsworth,Patricia M. Mitchell,EMS,Elementary,56.13,D ,24.1,5.6,C ,4.6,D ,12.9,D ,1,C
28Q050,28,P.S. 050 Talfourd Lawn Elementary School,Rina Manjarrez,EMS,Elementary,54.26,B ,48.3,4.2,C ,9.8,C ,31.2,B ,3,B
28Q054,28,P.S. 054 Hillside,Anita Prashad,EMS,Elementary,45.54,C ,30,5.2,C ,3.8,D ,19.5,C ,1.5,C
28Q055,28,P.S. 055 Maure,Ralph K Honore,EMS,Elementary,39.63,A ,56.8,4.6,C ,5.7,D ,39.5,A ,7,C
28Q072,28,Catherine & Count Basie Middle School 72,Crystal Taylor Brown,EMS,Middle,2.37,C ,34.7,6.5,B ,7.6,C ,19.1,C ,1.5,C
28Q080,28,P.S. 080 Thurgood Marshall Magnet,Paulette Glenn,EMS,Elementary,58.6,F ,17.9,8.4,B ,4.9,D ,4.6,F ,0,C
28Q082,28,P.S. 082 Hammond,Dr. Angela Boykin,EMS,Elementary,53.3,C ,27.9,7.1,B ,6.1,C ,13.6,D ,1,B
28Q086,28,P.S. Q086,Karen Zuvic,EMS,Elementary,48.53,C ,33.2,4.3,C ,3.8,D ,24.5,B ,0.5,B
28Q099,28,P.S. 099 Kew Gardens,Paulette Foglio,EMS,Elementary,37.31,A ,65.4,7.3,B ,12.9,B ,41.2,A ,4,A
28Q101,28,P.S. 101 School in the Gardens,Valerie Capitulo-Saide,EMS,Elementary,15.3,C ,28.7,7,B ,9.3,C ,11.4,D ,1,B
28Q117,28,P.S. 117 J. Keld / Briarwood School,Paula Cunningham,EMS,Elementary,39.22,C ,25.7,4.8,C ,7,C ,13.9,D ,0,B
28Q121,28,P.S. 121 Queens,Henry Somers,EMS,Elementary,42.26,B ,54.4,7.7,B ,12.9,B ,27.8,B ,6,A
28Q139,28,P.S. 139 Rego Park,Monica Bridget Powers-Meade,EMS,Elementary,30.39,B ,42.3,5.6,C ,10.8,B ,24.9,B ,1,C
28Q140,28,P.S. 140 Edward K Ellington,David Norment,EMS,Elementary,58.97,C ,30,4.6,C ,6.4,C ,17,C ,2,C
28Q144,28,P.S. 144 Col Jeromus Remsen,Reva Gluck Schneider,EMS,Elementary,19.9,A ,57.5,7.3,B ,8,C ,37.2,A ,5,B
28Q157,28,J.H.S. 157 Stephen A. Halsey,Vincent Suraci,EMS,Middle,2.83,B ,57.3,8.5,B ,12.6,B ,28.7,B ,7.5,A
28Q160,28,P.S. 160 Walter Francis Bishop,Jermaine Garden,EMS,Elementary,58.71,C ,32.6,3.7,D ,5.3,D ,22.6,C ,1,B
28Q161,28,P.S. 161 Arthur Ashe School,Jill Hoder,EMS,Elementary,38.35,A ,60,10.6,A ,11.3,B ,31.1,B ,7,A
28Q167,28,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,Damon Mccord,EMS,Middle,2.98,,,,,,,,,,
28Q174,28,P.S. 174 William Sidney Mount,Karin Kelly,EMS,Elementary,23.66,C ,35.4,5.2,C ,7.9,C ,19.3,C ,3,B
28Q175,28,P.S. 175 The Lynn Gross Discovery School,Linda Green,EMS,Elementary,25.22,B ,44.5,6.6,B ,11.2,B ,21.2,C ,5.5,A
28Q182,28,P.S. 182 Samantha Smith,Andrew Todd Topol,EC,K-2,51.25,C ,17.9,6.8,C ,3.6,D ,4.4,D ,3,D
28Q190,28,J.H.S. 190 Russell Sage,Marilyn Grant,EMS,Middle,2.87,B ,49.4,4.2,C ,12.2,B ,28,B ,5,C
28Q196,28,P.S. 196 Grand Central Parkway,Susan Migliano,EMS,Elementary,12.86,A ,73.5,10.2,A ,18.1,A ,43.2,A ,2,A
28Q206,28,P.S. 206 The Horace Harding School,Nicholas Bologna,EMS,Elementary,44.43,B ,46.8,2.8,D ,8.2,C ,33.3,B ,2.5,C
28Q217,28,J.H.S. 217 Robert A. Van Wyck,Patrick Michael Burns,EMS,Middle,2.61,A ,59,5.6,C ,9.8,C ,33.1,B ,10.5,B
28Q220,28,P.S. 220 Edward Mandel,Josette Pizarro,EMS,Elementary,37.66,C ,29.2,5.6,C ,3.1,D ,17.5,C ,3,A
28Q284,28,York Early College Academy,Deborah Burnett,EMS,Middle,3.07,C ,38.4,7.8,B ,10,C ,17.6,C ,3,B
28Q310,28,Queens Collegiate: A College Board School,Jaime Anne Dubei,EMS,Middle,2.94,C ,32.7,8.3,B ,5.8,D ,18.6,C ,0,
28Q680,28,Queens Gateway to Health Sciences Secondary School,Dr. Cynthia Edwards,EMS,Middle,3.65,C ,34.6,7.5,B ,13.3,B ,13.8,D ,0,B
28Q896,28,"Young Women's Leadership School, Queens",Avionne Gumbs,EMS,Middle,2.85,C ,26.1,5.2,C ,8.6,C ,11.3,D ,1,C
29Q015,29,P.S. 015 Jackie Robinson,Antonio K'Tori,EMS,Elementary,50.44,B ,49.1,7.4,B ,8.7,C ,30.5,B ,2.5,C
29Q033,29,P.S. 033 Edward M. Funk,Erich Wagner,EMS,Elementary,36.82,C ,27.6,9.6,A ,7.2,C ,10.8,F ,0,C
29Q034,29,P.S. 034 John Harvard,Pauline Shakespeare,EMS,Elementary,56.24,A ,68.8,6.6,B ,14.7,A ,40,A ,7.5,B
29Q035,29,P.S. 035 Nathaniel Woodhull,Mark Dempsey,EMS,Elementary,45.44,D ,25.1,1.4,F ,6,C ,17.7,C ,0,D
29Q036,29,P.S. 036 Saint Albans School,Lynn Staton,EMS,Elementary,52.62,B ,42.6,4.9,C ,5.1,D ,29.6,B ,3,D
29Q037,29,Cynthia Jenkins School,Beverly Mitchell,EMS,Elementary,54.96,B ,43.4,5.5,C ,4.5,D ,32.9,B ,0.5,C
29Q038,29,P.S. 038 Rosedale,Cassandra A. Hundley,EMS,Elementary,59.13,C ,34.7,13.1,A ,5.3,D ,14.8,D ,1.5,B
29Q052,29,P.S. 052 Queens,Linda Pough,EMS,Elementary,56.29,B ,55.4,6.3,B ,11,B ,33.1,B ,5,A
29Q059,29,I.S. 059 Springfield Gardens,Carleton Gordon,EMS,Middle,2.48,C ,31.3,1.9,F ,6.3,D ,21.6,C ,1.5,C
29Q095,29,P.S. 095 Eastwood,Dolores Reid-Barker,EMS,Elementary,44.7,B ,43.4,6.9,B ,6.9,C ,27.6,B ,2,B
29Q109,29,Jean Nuzzi Intermediate School,Miatheresa Pate,EMS,Middle,2.75,C ,38,3.9,C ,7.3,C ,22.3,C ,4.5,C
29Q116,29,PS/IS 116 William C. Hughley,Barbara Fuller,EMS,K-8,55.12,C ,33.3,5.7,C ,3.5,D ,20.6,C ,3.5,C
29Q118,29,P.S. 118 Lorraine Hansberry,Cynthia Ofori-Feaster,EMS,Elementary,56.4,C ,33.8,1.6,F ,3.4,D ,24.7,B ,4,C
29Q131,29,P.S. 131 Abigail Adams,Randolph Ford,EMS,Elementary,37.4,A ,61.5,10,A ,11.7,B ,34.8,A ,5,B
29Q132,29,P.S. 132 Ralph Bunche,Alicia Davis,EMS,Elementary,50.12,C ,40.2,6.1,B ,8.3,C ,25.2,B ,0.5,C
29Q134,29,P.S. 134 Hollis,Cheryl Marmon-Halm,EMS,Elementary,60.59,C ,39.3,7.7,B ,4.7,D ,25.9,B ,1,B
29Q135,29,The Bellaire School,George Hadjoglou,EMS,Elementary,44.24,B ,45.7,6.6,B ,8.1,C ,29,B ,2,C
29Q136,29,P.S. 136 Roy Wilkins,Tanya S.T. Walker,EMS,Elementary,57.26,B ,53.2,3.5,D ,7.3,C ,36.9,A ,5.5,B
29Q138,29,P.S. 138 Sunrise,James Mc Enaney,EMS,K-8,56.77,C ,26.6,3.8,C ,5.2,D ,17.1,C ,0.5,C
29Q147,29,PS/MS 147 Ronald McNair,Anne Cohen,EMS,K-8,48.41,C ,31.7,6.5,B ,3.2,D ,22,C ,0,D
29Q156,29,P.S. 156 Laurelton,Noreen Little,EMS,K-8,48.63,C ,25.6,3.7,C ,3.9,D ,17,C ,1,C
29Q176,29,P.S. 176 Cambria Heights,Arlene Bartlett,EMS,Elementary,55.05,B ,53.6,10.9,A ,13.3,B ,26.9,B ,2.5,C
29Q181,29,P.S. 181 Brookfield,Andrea Belcher,EMS,Elementary,55.52,D ,18.9,4.9,C ,0.8,F ,13.2,D ,0,C
29Q192,29,I.S. 192 The Linden,Harriett Diaz,EMS,Middle,2.22,C ,39.6,11.3,A ,6.3,D ,18.9,C ,3,B
29Q195,29,P.S. 195 William Haberle,Beryl Bailey,EMS,Elementary,57.59,A ,60,8.2,B ,7.1,C ,38.2,A ,6.5,D
29Q208,29,P.S. / I.S. 208,James Philemy,EMS,K-8,42.98,B ,48.5,10.5,A ,12.5,B ,25.5,B ,0,B
29Q231,29,I.S. 231 Magnetech 2000,Emmanuel Lubin,EMS,Middle,2.27,,,,,,,,,,D
29Q238,29,I.S. 238 Susan B Anthony,Joseph Gates,EMS,Middle,2.7,B ,43.1,6.6,B ,7.9,C ,27.6,B ,1,C
29Q251,29,P.S. 251 Queens,Edna Loncke,EC,K-3,50.27,B ,32.1,6.8,C ,11.7,A ,10.6,B ,3,C
29Q259,29,Pathways College Preparatory School: A College Boa,Kimberly Mitchell,EMS,Middle,2.57,C ,31.5,4.8,C ,8.1,C ,14.1,D ,4.5,C
29Q268,29,PS/IS 268,Lissa Grant-Stewart,EMS,K-8,45.55,D ,23.2,4,C ,6.5,C ,11.7,D ,1,B
29Q270,29,The Gordon Parks School,Eleanor S. Andrew,EMS,K-8,46.43,C ,30,10.4,A ,8.7,C ,6.4,F ,4.5,C
29Q283,29,Preparatory Academy for Writers: A College Board S,Charles Anderson,EMS,Middle,2.32,A ,63.1,11.8,A ,9.2,C ,38.1,A ,4,C
29Q295,29,P.S./I.S. 295,Angela Thompson,EMS,K-8,39.74,A ,61.5,8,B ,11.2,B ,37.3,A ,5,B
29Q327,29,EAGLE ACADEMY FOR YOUNG MEN III,Kenyatte Reid,EMS,Middle,2.66,,,,,,,,,,
30Q002,30,P.S. 002 Alfred Zimberg,Joseph Taddeo,EMS,Elementary,37.93,B ,51.8,7.5,B ,7.9,C ,30.9,B ,5.5,A
30Q010,30,I.S. 010 Horace Greeley,Clemente Lopes,EMS,Middle,2.73,A ,63.1,8.7,A ,10.4,B ,35.5,A ,8.5,B
30Q011,30,P.S. 011 Kathryn Phelan,Anna Efkarpides,EMS,Elementary,43.07,A ,73.6,10.4,A ,11.6,B ,44.1,A ,7.5,B
30Q017,30,P.S. 017 Henry David Thoreau,Cynthia Dickman,EMS,Elementary,51.05,A ,57.3,5.9,C ,5.8,C ,40.6,A ,5,C
30Q069,30,P.S. 069 Jackson Heights,Martha Vazquez,EMS,Elementary,35.98,A ,56.7,8.5,A ,12.1,B ,32.6,B ,3.5,A
30Q070,30,P.S. 070 Queens,Donna Geller,EMS,Elementary,41.75,B ,49.3,5.6,C ,9.6,C ,27.6,B ,6.5,C
30Q076,30,P.S. 076 William Hallet,Mary Schafenberg,EMS,Elementary,60.95,B ,43.3,5.2,C ,7.6,C ,27.5,B ,3,A
30Q078,30,P.S. 078,Louis Pavone,EMS,Elementary,32.36,B ,51,11.4,A ,10.5,B ,29.1,B ,0,B
30Q084,30,P.S. 084 Steinway,John Buffa,EMS,K-8,40.37,B ,57,7.9,B ,7.9,C ,34.2,A ,7,C
30Q085,30,P.S. 085 Judge Charles Vallone,Ann Gordon-Chang,EMS,Elementary,36,C ,37.9,8,B ,10.6,B ,19.3,C ,0,C
30Q092,30,P.S. 092 Harry T. Stewart Sr.,Pasquale Baratta,EMS,Elementary,65.97,B ,43.2,11.1,A ,9.5,C ,19.1,C ,3.5,A
30Q111,30,P.S. 111 Jacob Blackwell,Randy Seabrook,EMS,K-8,62.79,C ,40.9,7.3,B ,3.7,D ,26.9,B ,3,C
30Q112,30,P.S. 112 Dutch Kills,Rafael Campos-Gatjens,EMS,Elementary,54.42,C ,37,6.3,B ,4.7,D ,22,C ,4,B
30Q122,30,P.S. 122 Mamie Fay,Pamela Sabel,EMS,K-8,29.42,A ,70.6,6.7,B ,15.9,A ,44.5,A ,3.5,A
30Q126,30,Albert Shanker School for Visual and Performing Ar,Alexander Angueira,EMS,Middle,2.21,B ,48.9,6.8,B ,8.3,C ,29.7,B ,4,C
30Q127,30,P.S. 127 Aerospace Science Magne,Evita Sanabria,EMS,K-8,60.71,B ,41.3,4.6,C ,8,C ,27.2,B ,1.5,B
30Q141,30,I.S. 141 The Steinway,Miranda Pavlou,EMS,Middle,2.8,A ,66.4,9.6,A ,13.1,B ,32.7,B ,11,A
30Q145,30,I.S. 145 Joseph Pulitzer,Dolores Beckham,EMS,Middle,2.65,B ,46.1,9.8,A ,7.9,C ,26.4,B ,2,B
30Q148,30,P.S. 148 Queens,Andrew Paccione Jr.,EMS,Elementary,53.72,D ,21.2,7.3,B ,5.9,C ,7,F ,1,B
30Q149,30,P.S. 149 Christa Mcauliffe,Esther Salorio,EMS,Elementary,57.22,A ,61.2,11,A ,12.4,B ,33.8,B ,4,B
30Q150,30,P.S. 150 Queens,Carmen Parache,EMS,Elementary,41.43,A ,69.2,6.7,B ,14.1,A ,40.9,A ,7.5,B
30Q151,30,P.S. 151 Mary D. Carter,Jason Goldner,EMS,Elementary,51.27,D ,19,1.7,F ,1.8,D ,15,D ,0.5,C
30Q152,30,Q152 - P.S. 152 Gwendoline N. Alleyne School,Vincent Vitolo,EMS,Elementary,42.38,A ,59.9,10.6,A ,11.3,B ,33,B ,5,A
30Q166,30,P.S. 166 Henry Gradstein,Janet Farrell,EMS,Elementary,49.01,B ,46.9,7.7,B ,10.7,B ,27,B ,1.5,B
30Q171,30,P.S. 171 Peter G. Van Alst,Anne Bussel,EMS,Elementary,55.43,B ,49.7,7,B ,6.6,C ,33.6,B ,2.5,C
30Q204,30,I.S. 204 Oliver W. Holmes,Yvonne Leimsider,EMS,Middle,2.54,C ,37.1,6.6,B ,9.1,C ,20.4,C ,1,A
30Q212,30,P.S. 212,Carin Ilene Ellis,EMS,Elementary,51.98,A ,65,9.3,A ,12.1,B ,38,A ,5.5,B
30Q222,30,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Yvonne Marrero,EC,K-2,53.11,B ,41,7.6,B ,13.4,A ,13,B ,7,A
30Q227,30,I.S. 227 Louis Armstrong,William Fahey,EMS,Middle,3.04,A ,62,8.5,B ,13.6,B ,31.9,B ,8,A
30Q228,30,P.S. 228 Early Childhood Magnet School of the Arts,Olga Guzman,EC,K-2,59.85,A ,45.9,13.9,A ,11.9,A ,15.1,B ,5,A
30Q230,30,I.S. 230,Sharon Terry,EMS,Middle,2.84,B ,45.9,8.1,B ,10.9,B ,23.9,C ,3,A
30Q234,30,P.S. 234,Thea Pallos,EMS,Elementary,43.12,C ,35.9,10.3,A ,11.1,B ,13.4,D ,1,A
30Q235,30,Academy for New Americans,Carmen Rivera,EMS,Middle,2.77,A ,71.7,13.8,A ,1.5,F ,53.9,A ,2.5,A
30Q286,30,"Young Women's Leadership School, Astoria",Laura A Mitchell,EMS,Middle,3.12,B ,53.3,10.4,A ,11.4,B ,29,B ,2.5,A
30Q580,30,Baccalaureate School for Global Education,Kelly Joan Johnson,EMS,Middle,3.96,B ,53.4,8.8,A ,21.4,A ,23.2,C ,0,B
31R001,31,P.S. 001 Tottenville,Diane Gordin,EMS,Elementary,18.63,B ,49.9,8.4,B ,11,B ,25,B ,5.5,B
31R002,31,I.S. R002 George L. Egbert,Adrienne Stallone,EMS,Middle,2.59,C ,37,5.1,C ,9.7,C ,20.7,C ,1.5,C
31R003,31,P.S. 003 The Margaret Gioiosa School,Judith Wilson,EMS,Elementary,12.85,C ,28.3,3.7,D ,6.7,C ,15.4,C ,2.5,C
31R004,31,P.S. 004 Maurice Wollin,Mr. Marc A. Harris,EMS,Elementary,21.79,C ,31.7,4.1,C ,3.3,D ,20.8,C ,3.5,C
31R005,31,P.S. 005 Huguenot,Lisa Arcuri,EMS,Elementary,11.61,C ,35.5,11.8,A ,10.4,B ,13.2,D ,0,C
31R006,31,P.S. 6 Corporal Allan F. Kivlehan School,Cynthia Difolco,EMS,Elementary,18.59,C ,26.8,6.6,B ,7.1,C ,8,F ,5,C
31R007,31,I.S. 007 Elias Bernstein,Dr. Nora De Rosa-Karby,EMS,Middle,3.11,B ,50.6,6.5,B ,13,B ,23,C ,8,B
31R008,31,P.S. 8 Shirlee Solomon,Lisa Esposito,EMS,Elementary,22.81,A ,82.1,11,A ,15.6,A ,48.5,A ,7,A
31R011,31,P.S. 11 Thomas Dongan School,Erica Mattera,EMS,Elementary,42.18,C ,36.3,7.3,B ,2.6,D ,23.9,C ,2.5,B
31R013,31,P.S. 013 M. L. Lindemeyer,Paul Martuccio,EMS,Elementary,43.95,B ,43.1,6.2,B ,11.8,B ,22.6,C ,2.5,C
31R014,31,P.S. 014 Cornelius Vanderbilt,Nancy Hargett,EMS,Elementary,59.62,D ,21.2,4.6,C ,1.3,F ,14.3,D ,1,C
31R016,31,P.S. 016 John J. Driscoll,Vincenza Gallassio,EMS,Elementary,61.09,C ,39.9,3.6,D ,2.9,D ,30.9,B ,2.5,C
31R018,31,P.S. 018 John G. Whittier,Robert Rodriguez,EMS,Elementary,62,C ,34,4.7,C ,7.5,C ,18.8,C ,3,B
31R019,31,P.S. 019 The Curtis School,Mary Petrone,EMS,Elementary,53.45,A ,67.6,8.2,B ,10.7,B ,40.7,A ,8,B
31R020,31,P.S. 020 Port Richmond,Marie Munoz,EMS,Elementary,63.97,C ,32.2,11.5,A ,8,C ,10.7,F ,2,C
31R021,31,P.S. 21 Margaret Emery-Elm Park,Gina Moreno,EMS,Elementary,55.7,C ,38.9,9.9,A ,6.8,C ,22.2,C ,0,A
31R022,31,P.S. 022 Graniteville,Melissa Lamb Donath,EMS,Elementary,50.31,C ,39.8,4,C ,9.5,C ,26.2,B ,0,B
31R023,31,P.S. 023 Richmondtown,Frank Campagna,EMS,Elementary,19.18,A ,65.4,8.4,B ,10.9,B ,38.6,A ,7.5,B
31R024,31,I.S. 024 Myra S. Barnes,Lenny Santamaria,EMS,Middle,2.99,B ,44.4,5.3,C ,11.4,B ,21.2,C ,6.5,C
31R026,31,P.S. 026 The Carteret School,Laura Kump/Joanne Mecane,EMS,Elementary,37.68,B ,47.4,7.5,B ,9.2,C ,29.6,B ,1,C
31R027,31,I.S. 027 Anning S. Prall,Tracey Kornish,EMS,Middle,2.54,C ,38.8,6.3,B ,9,C ,21.5,C ,2,C
31R029,31,P.S. 029 Bardwell,Mrs. Linda Manfredi,EMS,Elementary,24.11,B ,45.8,12,A ,9.4,C ,20.9,C ,3.5,C
31R030,31,P.S. 030 Westerleigh,Mrs. Denise N. Spina,EMS,Elementary,23.04,B ,51.9,3.8,C ,8.4,C ,33.7,B ,6,C
31R031,31,P.S. 031 William T. Davis,Patricia Covington,EMS,Elementary,59.22,B ,41.3,7.8,B ,4.6,D ,27.4,B ,1.5,B
31R032,31,P.S. 032 The Gifford School,Nancy Spataro,EMS,Elementary,17.06,B ,53.4,4,C ,6.6,C ,35.3,A ,7.5,B
31R034,31,I.S. 034 Tottenville,Jeff Preston,EMS,Middle,2.92,C ,38.6,9.9,A ,12.4,B ,10.2,D ,6,A
31R035,31,P.S. 35 The Clove Valley School,Melissa Garofalo,EMS,Elementary,25.22,C ,36.2,6.7,B ,9.7,C ,17.8,C ,2,C
31R036,31,P.S. 036 J. C. Drumgoole,Barbara Bellafatto,EMS,Elementary,13.77,B ,47.9,2.1,F ,6.2,C ,35.1,A ,4.5,C
31R038,31,P.S. 038 George Cromwell,Everlidys Robles,EMS,Elementary,35.19,C ,35.4,6.2,B ,10.3,B ,14.9,D ,4,B
31R039,31,P.S. 39 Francis J. Murphy Jr.,Tracey Wright,EMS,Elementary,31.04,C ,39.3,7.4,B ,9.5,C ,19.4,C ,3,C
31R041,31,P.S. 041 New Dorp,Elise Feldman,EMS,Elementary,31.68,C ,35.5,3.4,D ,9.5,C ,16.6,C ,6,C
31R042,31,P.S. 042 Eltingville,Brian Sharkey,EMS,Elementary,18.3,B ,45,9.1,A ,7.1,C ,24.3,B ,4.5,C
31R044,31,P.S. 044 Thomas C. Brown,Joseph Miller,EMS,Elementary,62.54,C ,38.4,5.4,C ,3.9,D ,24.6,B ,4.5,C
31R045,31,P.S. 045 John Tyler,Christine Chavez,EMS,Elementary,40,B ,49.1,5.7,C ,7.3,C ,31.6,B ,4.5,C
31R046,31,P.S. 046 Albert V. Maniscalco,Andrea Maffeo,EMS,Elementary,43.04,B ,51.8,9.5,A ,6.8,C ,31,B ,4.5,D
31R048,31,P.S. 048 William C. Wilcox,Jacqueline Mammolito,EMS,Elementary,20.51,B ,43.1,9.9,A ,13.2,B ,17.4,C ,2.5,B
31R049,31,I.S. 49 Berta A. Dreyfus,Linda Hill,EMS,Middle,2.15,B ,46.9,5.1,C ,7.6,C ,29.7,B ,4.5,B
31R050,31,P.S. 050 Frank Hankinson,Sharon Fine,EMS,Elementary,17.14,B ,52.5,6.1,B ,10,C ,33.4,B ,3,B
31R051,31,I.S. 051 Edwin Markham,Nicholas Mele,EMS,Middle,2.43,B ,43.4,6.1,C ,8.7,C ,26.1,B ,2.5,B
31R052,31,P.S. 052 John C. Thompson,Jane Mccord,EMS,Elementary,25.31,D ,23.1,5.6,C ,3.2,D ,13.3,D ,1,C
31R053,31,P.S. 053 Bay Terrace,Annette Esposito,EMS,Elementary,17.93,B ,55.6,10.3,A ,7.5,C ,31.3,B ,6.5,B
31R054,31,P.S. 054 Charles W. Leng,Anna Castley,EMS,Elementary,30.49,D ,18.6,5.9,C ,6.5,C ,5.7,F ,0.5,C
31R055,31,P.S. 055 Henry M. Boehm,Sharon Fishman,EMS,Elementary,13.97,C ,34.8,6.2,B ,6.4,C ,18.7,C ,3.5,C
31R056,31,P.S. 56 The Louis Desario School,Dean Scali,EMS,Elementary,16.71,C ,14.9,3.7,D ,6.2,C ,4,F ,1,C
31R057,31,P.S. 057 Hubert H. Humphrey,Sandra Barnes,EMS,Elementary,62.15,C ,27.8,3.3,D ,4.3,D ,18.2,C ,2,A
31R058,31,Space Shuttle Columbia School,Roseann Mezzacappa,EMS,Elementary,29.35,B ,44,7.9,B ,7.5,C ,24.1,C ,4.5,C
31R060,31,P.S. 060 Alice Austen,Bonnie Ferretti,EMS,Elementary,32.35,D ,21,7.4,B ,5.4,D ,6.7,F ,1.5,C
31R061,31,I.S. 061 William A Morris,Mr. Richard J. Gallo,EMS,Middle,2.42,C ,33,5,C ,7.9,C ,18.1,C ,2,C
31R063,31,Marsh Avenue School for Expeditionary Learning,Jessica Jenkins-Milona,EMS,Middle,2.83,B ,47.9,12.7,A ,11.8,B ,18.3,C ,5,B
31R065,31,P.S. 65 The Academy of Innovative Learning,Sophie Scamardella,EC,K-3,43.37,B ,36.9,12.4,A ,15.3,A ,9.2,C ,0,
31R069,31,P.S. 069 Daniel D. Tompkins,Doreen Murphy,EMS,Elementary,25.01,C ,31.5,10.1,A ,4.6,D ,15.8,C ,1,C
31R072,31,I.S. 072 Rocco Laurie,Peter Macellari,EMS,Middle,2.59,B ,54.6,5.8,C ,12.1,B ,32.1,B ,4.5,B
31R075,31,I.S. 075 Frank D. Paulo,Mark Cannizzaro,EMS,Middle,3.01,B ,45.7,8,B ,11.6,B ,19.6,C ,6.5,B
31R080,31,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.75,C ,14.9,5,C ,5.7,D ,2.7,F ,1.5,C
31R861,31,Staten Island School of Civic Leadership,Rose Kerr,EMS,Middle,2.62,A ,97.2,12.8,A ,18.1,A ,56.8,A ,9.5,
32K045,32,P.S. 045 Horace E. Greene,Tracey Lott-Davis,EMS,Elementary,62,B ,46.9,8.6,A ,9.6,C ,24.7,B ,4,A
32K075,32,P.S. 075 Mayda Cortiella,Christopher Tricarico,EMS,Elementary,59.15,B ,43,7.5,B ,8.6,C ,21.9,C ,5,C
32K086,32,P.S. 086 The Irvington,Mabel Sarduy,EMS,Elementary,63.78,B ,42.5,11.7,A ,10.1,B ,19.1,C ,1.5,C
32K106,32,P.S. 106 Edward Everett Hale,Robert Flores,EMS,Elementary,64.99,C ,26.3,7,B ,7.4,C ,10.9,D ,1,B
32K116,32,P.S. 116 Elizabeth L Farrell,Seiw Kong,EMS,Elementary,65.47,A ,76.7,7.8,B ,10.7,B ,49.2,A ,9,A
32K123,32,P.S. 123 Suydam,Veronica Greene,EMS,Elementary,64.61,B ,53.9,9.3,A ,11.9,B ,26.7,B ,6,C
32K145,32,P.S. 145 Andrew Jackson,Marilyn Torres,EMS,Elementary,64.2,C ,40.3,7.5,B ,6.2,C ,25.6,B ,1,B
32K151,32,P.S. 151 Lyndon B. Johnson,Maria Anaya,EMS,Elementary,64.47,D ,24.7,6.1,B ,6.3,C ,11.8,D ,0.5,C
32K162,32,J.H.S. 162 The Willoughby,Barbara Demartino,EMS,Middle,2.29,C ,25.3,4.3,C ,5.3,D ,15.7,C ,0,C
32K274,32,P.S. 274 Kosciusko,Maritza Ollivierra-Jones,EMS,Elementary,63.71,C ,30.7,7.6,B ,6.6,C ,15.5,C ,1,A
32K291,32,J.H.S. 291 Roland Hayes,Sean Walsh,EMS,Middle,2.34,C ,27.1,2.3,D ,3.9,D ,19.9,C ,1,C
32K296,32,J.H.S. 296 The Halsey School,Maria Barreto,EMS,Middle,2.4,F ,12,1.4,F ,2.2,F ,6.9,F ,1.5,C
32K299,32,P.S. 299 Thomas Warren Field,Wilma Kanova Kirk,EMS,Elementary,60.65,D ,24.1,5.1,C ,5.2,D ,11.3,D ,2.5,B
32K347,32,I.S. 347 School of Humanities,John Barbella,EMS,Middle,2.4,C ,34.2,7,B ,7.2,C ,18.9,C ,1,C
32K349,32,"I.S. 349 Math, Science & Tech.",Rogelio Parris,EMS,Middle,2.47,C ,38.5,5.6,C ,6.2,D ,24.7,C ,2,C
32K376,32,P.S. 376,Maria Vera,EMS,Elementary,64.58,C ,31.2,12.4,A ,12.1,B ,6.1,F ,0.5,B
